0.000000000000000000e+00 3.000000000000000000e+02 8.054779999999999163e+00 4.692129999999999690e+00 8.045590000000000686e+00 4.692129999999999690e+00 5.960259999999999891e+00 3.308610000000000127e+03 3.170765296052286148e+10 1.393810999999999922e+03
0.000000000000000000e+00 5.000000000000000000e+02 7.783660000000000245e+00 4.492280000000000051e+00 7.774639999999999773e+00 4.492270000000000429e+00 5.803270000000000373e+00 3.214849999999999909e+03 7.956067475499999709e+05 1.393810999999999922e+03
0.000000000000000000e+00 7.000000000000000000e+02 7.666220000000000034e+00 4.428469999999999906e+00 7.656520000000000437e+00 4.427380000000000315e+00 5.711610000000000298e+00 3.195719999999999800e+03 8.493179969999999230e+03 1.393810999999999922e+03
0.000000000000000000e+00 9.000000000000000000e+02 7.691670000000000229e+00 4.361110000000000042e+00 7.672450000000000436e+00 4.347789999999999822e+00 5.814009999999999678e+00 3.173489999999999782e+03 6.819010600000000295e+02 1.393810999999999922e+03
0.000000000000000000e+00 1.100000000000000000e+03 7.558629999999999960e+00 4.312160000000000437e+00 7.499850000000000350e+00 4.246599999999999930e+00 5.686819999999999986e+00 3.183940000000000055e+03 1.369875600000000020e+02 1.393810999999999922e+03
0.000000000000000000e+00 1.300000000000000000e+03 7.436239999999999739e+00 4.237379999999999924e+00 7.278769999999999740e+00 4.041680000000000383e+00 5.599750000000000227e+00 3.162579999999999927e+03 4.509358999999999895e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.500000000000000000e+03 7.305150000000000254e+00 4.161380000000000301e+00 7.076270000000000060e+00 3.871399999999999952e+00 5.502340000000000231e+00 3.141130000000000109e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.700000000000000000e+03 7.162469999999999892e+00 4.084819999999999673e+00 6.937570000000000014e+00 3.800170000000000048e+00 5.390109999999999957e+00 3.119590000000000146e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.900000000000000000e+03 7.002740000000000187e+00 4.010320000000000107e+00 6.781150000000000233e+00 3.730859999999999843e+00 5.253079999999999750e+00 3.098650000000000091e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.100000000000000000e+03 6.793739999999999668e+00 3.932519999999999794e+00 6.574410000000000309e+00 3.658479999999999954e+00 5.053250000000000242e+00 3.074889999999999873e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.300000000000000000e+03 6.341520000000000046e+00 3.819119999999999848e+00 6.121000000000000441e+00 3.552989999999999871e+00 4.557120000000000282e+00 3.027989999999999782e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.500000000000000000e+03 6.810060000000000002e+00 3.808749999999999858e+00 6.603869999999999685e+00 3.543340000000000156e+00 5.199499999999999567e+00 3.045130000000000109e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.700000000000000000e+03 6.599639999999999951e+00 3.696330000000000116e+00 6.399289999999999701e+00 3.438750000000000195e+00 5.033699999999999619e+00 3.009949999999999818e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.900000000000000000e+03 6.660149999999999793e+00 3.706360000000000099e+00 6.460370000000000168e+00 3.448080000000000034e+00 5.103080000000000283e+00 3.012769999999999982e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.100000000000000000e+03 6.391020000000000145e+00 3.540299999999999780e+00 6.200940000000000119e+00 3.293600000000000083e+00 4.912589999999999790e+00 2.959699999999999818e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.300000000000000000e+03 5.933500000000000441e+00 3.326330000000000009e+00 5.753059999999999619e+00 3.094539999999999846e+00 4.522590000000000110e+00 2.869579999999999927e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.500000000000000000e+03 6.617060000000000386e+00 3.773559999999999803e+00 6.409309999999999619e+00 3.510600000000000165e+00 4.979870000000000019e+00 3.050940000000000055e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.700000000000000000e+03 6.291269999999999918e+00 3.628289999999999793e+00 6.089559999999999640e+00 3.375449999999999839e+00 4.693340000000000067e+00 1.810471430000000055e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.900000000000000000e+03 6.291269999999999918e+00 3.628289999999999793e+00 6.089559999999999640e+00 3.375449999999999839e+00 4.693340000000000067e+00 1.015442419999999970e+03 2.988673999999999964e+01 1.393810999999999922e+03
