0.000000000000000000e+00 3.000000000000000000e+02 8.168319999999999581e+00 4.764109999999999623e+00 8.159019999999999939e+00 4.764109999999999623e+00 6.038140000000000285e+00 3.315949999999999818e+03 3.170765296052286148e+10 1.393810999999999922e+03
0.000000000000000000e+00 5.000000000000000000e+02 8.009449999999999292e+00 4.653669999999999973e+00 8.000270000000000437e+00 4.653660000000000352e+00 5.939339999999999620e+00 3.273210000000000036e+03 7.956067475499999709e+05 1.393810999999999922e+03
0.000000000000000000e+00 7.000000000000000000e+02 7.883829999999999671e+00 4.585619999999999585e+00 7.873949999999999783e+00 4.584500000000000242e+00 5.841020000000000323e+00 3.252800000000000182e+03 8.493179969999999230e+03 1.393810999999999922e+03
0.000000000000000000e+00 9.000000000000000000e+02 7.912119999999999820e+00 4.513519999999999754e+00 7.892310000000000159e+00 4.499729999999999563e+00 5.953079999999999927e+00 3.229179999999999836e+03 6.819010600000000295e+02 1.393810999999999922e+03
0.000000000000000000e+00 1.100000000000000000e+03 7.774020000000000152e+00 4.464269999999999960e+00 7.712979999999999947e+00 4.396399999999999864e+00 5.819139999999999979e+00 3.238820000000000164e+03 1.369875600000000020e+02 1.393810999999999922e+03
0.000000000000000000e+00 1.300000000000000000e+03 7.641449999999999854e+00 4.385340000000000238e+00 7.477549999999999919e+00 4.182800000000000296e+00 5.722769999999999690e+00 3.216480000000000018e+03 4.509358999999999895e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.500000000000000000e+03 7.496970000000000134e+00 4.304599999999999760e+00 7.258580000000000254e+00 4.004640000000000200e+00 5.612350000000000172e+00 3.193780000000000200e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.700000000000000000e+03 7.337049999999999628e+00 4.224800000000000111e+00 7.102490000000000414e+00 3.930400000000000116e+00 5.480299999999999727e+00 3.171469999999999800e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 1.900000000000000000e+03 7.143320000000000114e+00 4.130740000000000300e+00 6.913140000000000285e+00 3.842890000000000139e+00 5.317549999999999777e+00 3.142340000000000146e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.100000000000000000e+03 6.930579999999999963e+00 4.029349999999999987e+00 6.704989999999999561e+00 3.748569999999999958e+00 5.136669999999999625e+00 3.107380000000000109e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.300000000000000000e+03 6.629430000000000156e+00 3.919259999999999966e+00 6.406769999999999854e+00 3.646150000000000002e+00 4.844430000000000014e+00 3.065300000000000182e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.500000000000000000e+03 6.859449999999999825e+00 3.846340000000000092e+00 6.650760000000000005e+00 3.578310000000000102e+00 5.227450000000000152e+00 3.050150000000000091e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.700000000000000000e+03 6.616920000000000357e+00 3.717360000000000220e+00 6.414900000000000269e+00 3.458320000000000061e+00 5.035730000000000040e+00 3.008760000000000218e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 2.900000000000000000e+03 6.541240000000000165e+00 3.678970000000000073e+00 6.341109999999999580e+00 3.422600000000000087e+00 4.974070000000000213e+00 2.987730000000000018e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.100000000000000000e+03 6.249920000000000364e+00 3.504129999999999967e+00 6.059820000000000206e+00 3.259949999999999903e+00 4.763359999999999594e+00 2.929480000000000018e+03 2.988673999999999964e+01 1.393810999999999922e+03
0.000000000000000000e+00 3.300000000000000000e+03 6.464540000000000397e+00 3.414569999999999883e+00 6.288509999999999600e+00 3.176629999999999843e+00 5.122939999999999827e+00 2.670880000000000109e+03 2.988673999999999964e+01 1.393810999999999922e+03
